Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
8,0,6,0,0.1251794168140761
15,0,6,0,0.10645059718955509
37,0,6,0,0.1706910299412675
44,0,6,0,0.1455317208866898
60,0,6,0,0.17576811620447544
75,0,6,0,0.14115662071513257
76,0,6,0,0.0465613620409005
90,0,6,0,0.04391010012898218
103,0,6,0,0.15720080943916354
104,0,6,0,0.1456789996242911
112,0,6,0,0.06904308074494561
131,0,6,0,0.05090191901158252
161,0,6,0,0.04169018847765158
164,0,6,0,0.04832620033029641
175,0,6,0,0.05284072639786857
176,0,6,0,0.052057599847533706
184,0,6,0,0.05142521538986015
210,0,6,0,0.10139893385985622
222,0,6,0,0.10712303001456099
236,0,6,0,0.1057256150217527
243,0,6,0,0.05468358904845394
263,0,6,0,0.01678034390241868
281,0,6,0,0.012763335506002284
297,0,6,0,0.009960006791400312
299,0,6,0,0.010642645351317148
310,0,6,0,0.02337067900062115
314,0,6,0,0.01746172868399766
316,0,6,0,0.01735093891340604
328,0,6,0,0.014824599289904285
341,0,6,0,0.025855244266010748
364,0,6,0,0.014504250827687259
365,0,6,0,0.012565702591390093
376,0,6,0,0.013087638961364832
384,0,6,0,0.012423913597045387
385,0,6,0,0.013769969418660521
388,0,6,0,0.013855192257741459
407,0,6,0,0.029246512311867524
409,0,6,0,0.02833532065402119
424,0,6,0,0.013344162878519724
447,0,6,0,0.012207438466944326
458,0,6,0,0.014639091371061822
470,0,6,0,0.01229533401911055
490,0,6,0,0.013212809927004628
493,0,6,0,0.013037983660406297
496,0,6,0,0.013770150014362324
510,0,6,0,0.012397013649491032
527,0,6,0,0.012145021306999485
528,0,6,0,0.01724411659959195
531,0,6,0,0.020863726667868062
539,0,6,0,0.027760838872622515
551,0,6,0,0.016091166356775384
553,0,6,0,0.011145563622421343
572,0,6,0,0.02719689513216584
588,0,6,0,0.030964997659177082
596,0,6,0,0.04349305290072214
597,0,6,0,0.04171497543910768
601,0,6,0,0.03485895793214786
616,0,6,0,0.04351424540079382
618,0,6,0,0.032813952640666486
642,0,6,0,0.02716319953249095
649,0,6,0,0.0350702189429316
658,0,6,0,0.07647102292341608
683,0,6,0,0.01870743462565664
685,0,6,0,0.03752199085975208
690,0,6,0,0.021149080954123028
703,0,6,0,0.030818521295614822
705,0,6,0,0.03892061013534701
707,0,6,0,0.014284966893154921
726,0,6,0,0.013170205358901526
742,0,6,0,0.014785589892995405
745,0,6,0,0.02936862211947177
789,0,6,0,0.01406535454125746
791,0,6,0,0.016380095029643042
817,0,6,0,0.014093217947732809
859,0,6,0,0.013599487945455409
861,0,6,0,0.01411750044754834
863,0,6,0,0.01796178637217018
882,0,6,0,0.02358991104380829
886,0,6,0,0.011794486027952066
889,0,6,0,0.018269534139559937
901,0,6,0,0.019493610767920746
918,0,6,0,0.016431606501183922
928,0,6,0,0.02004588495905428
932,0,6,0,0.013888354290610845
933,0,6,0,0.014254208401278686
938,0,6,0,0.04991924713004324
944,0,6,0,0.019702903498192186
958,0,6,0,0.012638146394817572
962,0,6,0,0.01890084430182847
970,0,6,0,0.0150884476655223
973,0,6,0,0.01184067657627528
986,0,6,0,0.03143860232449745
987,0,6,0,0.03849813667690993
995,0,6,0,0.04427822273515065
997,0,6,0,0.03928005104976345
1006,0,6,0,0.0376306807024698
1007,0,6,0,0.03194412597688637
1018,0,6,0,0.0382624741627019
1019,0,6,0,0.04253894109528223
1028,0,6,0,0.03605775697469221
1035,0,6,0,0.04060771255811449
1051,0,6,0,0.03354112217682431
1063,0,6,0,0.0296964665660084
1080,0,6,0,0.037331582119155535
1081,0,6,0,0.038252009575549424
1095,0,6,0,0.05542467599638333
1142,0,6,0,0.012371010231079645
1148,0,6,0,0.019077648728198938
1150,0,6,0,0.010901779721547327
1162,0,6,0,0.024910573029682286
1189,0,6,0,0.026383631883162853
1191,0,6,0,0.018014267137420235
1194,0,6,0,0.023203155080990225
1205,0,6,0,0.02991168752684842
1215,0,6,0,0.015021204354662279
1234,0,6,0,0.013142767215638632
1238,0,6,0,0.015220734910202465
1242,0,6,0,0.013124716241489974
1262,0,6,0,0.011869363411478205
1276,0,6,0,0.014967314188733935
1279,0,6,0,0.015023064899991426
1288,0,6,0,0.039592181833892966
