Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
3,0,5,0,0.2629018835214948
4,0,5,0,0.26622035519754306
6,0,5,0,0.28025650919111916
19,0,5,0,0.13885342868173006
39,0,5,0,0.12578237450787283
73,0,5,0,0.11276137202474185
77,0,5,0,0.06992184273411224
84,0,5,0,0.02761584027347194
95,0,5,0,0.028884629894420217
100,0,5,0,0.02963460103777704
101,0,5,0,0.02327510214557264
104,0,5,0,0.02328446519992487
111,0,5,0,0.02252549120196261
120,0,5,0,0.04059395957390191
122,0,5,0,0.02398330586953574
127,0,5,0,0.03685981807464675
155,0,5,0,0.01761380997323378
230,0,5,0,0.015844701014039037
235,0,5,0,0.017410957991847772
236,0,5,0,0.017597413644104873
266,0,5,0,0.024281776132397084
278,0,5,0,0.016281311585966206
286,0,5,0,0.02130144390187497
300,0,5,0,0.06843845728343555
341,0,5,0,0.038607852267064896
346,0,5,0,0.043336212641864144
348,0,5,0,0.04520157310044014
349,0,5,0,0.04610639878679697
355,0,5,0,0.0511965415305888
388,0,5,0,0.05558200365167938
389,0,5,0,0.057155622951901595
407,0,5,0,0.06565417257729418
419,0,5,0,0.07193807662967198
420,0,5,0,0.059696037883973846
442,0,5,0,0.052634852383824
448,0,5,0,0.07533307179470895
452,0,5,0,0.059010744438265456
457,0,5,0,0.14137875952925735
470,0,5,0,0.041821751701653954
481,0,5,0,0.02296301061880853
484,0,5,0,0.016727783529503125
509,0,5,0,0.019939561854048913
515,0,5,0,0.023113625786702088
529,0,5,0,0.01198684404650478
535,0,5,0,0.03370807003589806
551,0,5,0,0.008149606407863759
553,0,5,0,0.007355173023249708
573,0,5,0,0.009422689170405452
598,0,5,0,0.013801768504370015
602,0,5,0,0.016977693623204965
606,0,5,0,0.010097381958322448
615,0,5,0,0.00852666583728698
621,0,5,0,0.013069821956791378
622,0,5,0,0.013311975293559949
623,0,5,0,0.2849600276910933
631,0,5,0,0.008761368416821158
632,0,5,0,0.009803488282338832
634,0,5,0,0.00922077912701176
647,0,5,0,0.057728645875991774
652,0,5,0,0.014098384567099519
654,0,5,0,0.011048327815152451
666,0,5,0,0.01040019479469146
669,0,5,0,0.00789827991571104
689,0,5,0,0.008872019630211586
692,0,5,0,0.010056008072462493
702,0,5,0,0.009219678076034667
704,0,5,0,0.009256025558563976
708,0,5,0,0.009570538945953375
712,0,5,0,0.028753742422568736
717,0,5,0,0.019058249492163754
729,0,5,0,0.008208806318511485
750,0,5,0,0.010358286635462177
752,0,5,0,0.009250525257481731
767,0,5,0,0.013477795856576257
780,0,5,0,0.05752852391921913
783,0,5,0,0.0092177427037011
786,0,5,0,0.0572929013021285
789,0,5,0,0.0091190560141003
807,0,5,0,0.008414148865706177
812,0,5,0,0.008872765970529781
814,0,5,0,0.009155682627680718
818,0,5,0,0.010511875946456093
824,0,5,0,0.008472297120023635
837,0,5,0,0.016215104170425418
839,0,5,0,0.009381004752811251
844,0,5,0,0.00848292098777629
853,0,5,0,0.004299276473566279
857,0,5,0,0.030068873935245603
860,0,5,0,0.00876153374182267
865,0,5,0,0.008092429443387079
868,0,5,0,0.00977482716775079
893,0,5,0,0.006990190767840183
898,0,5,0,0.010058872551923042
909,0,5,0,0.07312715595929702
915,0,5,0,0.02699185476864853
927,0,5,0,0.022420899519356337
928,0,5,0,0.02581734690388461
952,0,5,0,0.020312614394641687
962,0,5,0,0.033787144599230705
996,0,5,0,0.054618606081996875
1010,0,5,0,0.027786963310052207
1023,0,5,0,0.03658235957724567
1060,0,5,0,0.01466099515945703
1077,0,5,0,0.017304891537156666
1082,0,5,0,0.018021777545193136
1086,0,5,0,0.01866979411410435
1089,0,5,0,0.04181802070561106
1102,0,5,0,0.019237525373984866
1123,0,5,0,0.012259281964396318
1132,0,5,0,0.024600103676658554
1151,0,5,0,0.028615281196852436
1160,0,5,0,0.03290563757571573
1164,0,5,0,0.0501292533283101
1200,0,5,0,0.02681786144041918
1211,0,5,0,0.042776314528569274
1212,0,5,0,0.050349493299803844
1219,0,5,0,0.028850636661953467
1222,0,5,0,0.050877688739100896
1234,0,5,0,0.021286973836379036
1236,0,5,0,0.028860939172556114
1238,0,5,0,0.021522299019434626
1241,0,5,0,0.02610108223447085
1245,0,5,0,0.054615336826824415
1306,0,5,0,0.010860434209148439
1314,0,5,0,0.009385974193000923
1316,0,5,0,0.008462618072407817
1337,0,5,0,0.017414778790435296
1339,0,5,0,0.015122850933209675
1340,0,5,0,0.015377096285957403
1347,0,5,0,0.016021073608499546
1357,0,5,0,0.011816499338099662
1379,0,5,0,0.010474243833059994
1419,0,5,0,0.014178076559250945
1421,0,5,0,0.012966093416640612
1442,0,5,0,0.01794874332182573
1447,0,5,0,0.01933694402730095
1451,0,5,0,0.010899037699470582
1475,0,5,0,0.008969584032581452
1483,0,5,0,0.018718043181171328
1486,0,5,0,0.008976526518903032
1519,0,5,0,0.007579682601584814
1523,0,5,0,0.035193197292489584
1526,0,5,0,0.030959666675443764
1530,0,5,0,0.022087297844606554
1552,0,5,0,0.008327995267503118
1554,0,5,0,0.01809538319618517
1559,0,5,0,0.03857575439650316
1594,0,5,0,0.009150959688193083
1605,0,5,0,0.007536973041173185
1634,0,5,0,0.009492497937162442
1640,0,5,0,0.009450433135184419
1643,0,5,0,0.0073069477564064265
1649,0,5,0,0.008410706856637482
1665,0,5,0,0.009769980729496884
1673,0,5,0,0.008516476537509287
1690,0,5,0,0.007882687157999963
1704,0,5,0,0.017830096448826653
1710,0,5,0,0.03748576640607944
1734,0,5,0,0.07533790147037174
1753,0,5,0,0.02929497550723528
1762,0,5,0,0.017176594396565412
1776,0,5,0,0.04161130345329632
1791,0,5,0,0.036203839447263284
1826,0,5,0,0.0459783151025178
1843,0,5,0,0.014384591695912701
1876,0,5,0,0.053057243365496984
1890,0,5,0,0.01664229803228376
1894,0,5,0,0.015648160097124632
1899,0,5,0,0.009452270539655309
1911,0,5,0,0.012893791599479653
1913,0,5,0,0.04264712343431174
1924,0,5,0,0.019996353934084964
1932,0,5,0,0.08429149308480119
1961,0,5,0,0.024239282463815
1979,0,5,0,0.03731364849092769
1985,0,5,0,0.043864748398735186
1989,0,5,0,0.030613367214159946
2013,0,5,0,0.048310867008033415
2016,0,5,0,0.041589877375342366
2024,0,5,0,0.04979422251473891
2027,0,5,0,0.052319323430389905
2065,0,5,0,0.026670772513751422
2078,0,5,0,0.06758323314987345
2093,0,5,0,0.07532042084035671
2095,0,5,0,0.07661409604369356
2109,0,5,0,0.04117999468783686
2116,0,5,0,0.04414955752020402
2128,0,5,0,0.05392895094513176
2132,0,5,0,0.009427629196887435
2133,0,5,0,0.008055928752894704
2137,0,5,0,0.009667413477138297
2143,0,5,0,0.03929829860913522
2147,0,5,0,0.009000411473552242
2150,0,5,0,0.010377392872394498
2155,0,5,0,0.01777787164629837
2176,0,5,0,0.035994930368937805
2177,0,5,0,0.015362236697570072
2178,0,5,0,0.021228417348326936
2183,0,5,0,0.018030294248634383
2191,0,5,0,0.020582217681840126
2198,0,5,0,0.013947517909903256
2199,0,5,0,0.014428232967615895
2203,0,5,0,0.013780047953049252
2220,0,5,0,0.010621407894160351
2224,0,5,0,0.010713884356021913
2237,0,5,0,0.00902555831976568
2245,0,5,0,0.010407152459498059
2247,0,5,0,0.019480527430545975
2262,0,5,0,0.01351897337411309
2269,0,5,0,0.01061518733713438
2283,0,5,0,0.014806709605233215
2288,0,5,0,0.011506064006041587
2289,0,5,0,0.011494823675088838
2293,0,5,0,0.009126099575935855
2297,0,5,0,0.009546741338628456
2307,0,5,0,0.008764725675052192
2321,0,5,0,0.010233943690907837
2330,0,5,0,0.010151985037720815
2335,0,5,0,0.00898088075977033
2336,0,5,0,0.0089769543774355
2337,0,5,0,0.008433161047491167
2384,0,5,0,0.01004156281749863
2389,0,5,0,0.035739683668669454
2406,0,5,0,0.010386006401590478
2408,0,5,0,0.029688512430223784
2410,0,5,0,0.02515829974728337
2412,0,5,0,0.008868595992381208
2425,0,5,0,0.007203371419203845
2430,0,5,0,0.007066893564220301
2444,0,5,0,0.008451134067638057
2487,0,5,0,0.009105154849830068
2488,0,5,0,0.018531806337360096
2526,0,5,0,0.04498567343885941
2543,0,5,0,0.008470461027941887
2551,0,5,0,0.008669340638931797
2564,0,5,0,0.06560977320894501
2565,0,5,0,0.023895575071309707
2566,0,5,0,0.03217157412726928
2585,0,5,0,0.0321371328895306
2588,0,5,0,0.03220967160041311
2597,0,5,0,0.0277347320409018
2608,0,5,0,0.043003289454280696
2618,0,5,0,0.02095899348310366
2621,0,5,0,0.03472335258362129
2652,0,5,0,0.030812117447960332
2656,0,5,0,0.05394180026932324
2667,0,5,0,0.032775552064772985
2669,0,5,0,0.026037429443132618
2672,0,5,0,0.022415893532077995
2680,0,5,0,0.015774072360804355
2682,0,5,0,0.03932584982738834
2695,0,5,0,0.03670799241503483
2696,0,5,0,0.029975912749675444
2698,0,5,0,0.030712400820539842
2701,0,5,0,0.05717634567440464
2711,0,5,0,0.028802974519018296
2712,0,5,0,0.02535048695806817
2725,0,5,0,0.015868305263565075
2728,0,5,0,0.016453963778774495
2732,0,5,0,0.017497767345933144
2738,0,5,0,0.048946215273657945
2747,0,5,0,0.03633896349567048
2751,0,5,0,0.022074917366336117
2755,0,5,0,0.02928035985860945
2769,0,5,0,0.0194367485148463
2788,0,5,0,0.023247743233241795
2790,0,5,0,0.02488253866185324
2794,0,5,0,0.05032447175102317
