Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
1,0,6,0,0.5176985502309485
9,0,6,0,0.3525613507263959
21,0,6,0,0.1558826862253913
26,0,6,0,0.13797962257857627
29,0,6,0,0.30259595161766073
33,0,6,0,0.32796506170931883
46,0,6,0,0.11260942907649996
47,0,6,0,0.10103983044644337
59,0,6,0,0.2749641566541673
61,0,6,0,0.22539062386878309
62,0,6,0,0.19111160315948864
98,0,6,0,0.07497198052597315
110,0,6,0,0.13076478995152124
116,0,6,0,0.15428022379284653
119,0,6,0,0.1745168368611046
121,0,6,0,0.08489207448892117
136,0,6,0,0.06725017085211478
151,0,6,0,0.037561385664187846
159,0,6,0,0.04923344120781407
161,0,6,0,0.04616878468143079
184,0,6,0,0.07231053760128875
192,0,6,0,0.07774179325663474
194,0,6,0,0.08473817656083374
198,0,6,0,0.0857630239535788
199,0,6,0,0.09440060206609842
219,0,6,0,0.14599648142649965
235,0,6,0,0.1567237051653209
243,0,6,0,0.07423448369374189
247,0,6,0,0.05063107554799966
252,0,6,0,0.034129588968011895
261,0,6,0,0.023944319599242318
263,0,6,0,0.02756355238090213
264,0,6,0,0.03503099357542764
269,0,6,0,0.07091319846564376
307,0,6,0,0.027163329662826974
315,0,6,0,0.011988229396097907
316,0,6,0,0.011100244794536319
317,0,6,0,0.021575724712705576
318,0,6,0,0.019302409818569698
339,0,6,0,0.01782129379264007
341,0,6,0,0.02746727937976609
345,0,6,0,0.047386642968062664
352,0,6,0,0.016541676334347343
363,0,6,0,0.016574537893025758
369,0,6,0,0.03122072442832408
390,0,6,0,0.019353122107167466
392,0,6,0,0.013942823851467676
406,0,6,0,0.04034741982008372
407,0,6,0,0.028605311658110012
411,0,6,0,0.01960853415681602
428,0,6,0,0.012606707500146442
434,0,6,0,0.012750277012663047
436,0,6,0,0.030296381550183334
465,0,6,0,0.012744453343812065
468,0,6,0,0.012724167886744955
469,0,6,0,0.013975601219629324
482,0,6,0,0.01155037302009482
487,0,6,0,0.01309450138943142
513,0,6,0,0.011416306167348686
514,0,6,0,0.01439586512578928
546,0,6,0,0.00984878656598532
550,0,6,0,0.014745807336761231
581,0,6,0,0.06105387828395894
601,0,6,0,0.05191809148845547
604,0,6,0,0.023712645274642175
618,0,6,0,0.021517312690510645
656,0,6,0,0.059447205357582356
667,0,6,0,0.06141896923789611
677,0,6,0,0.0200290927501597
678,0,6,0,0.02114528004480561
690,0,6,0,0.019019350010721067
692,0,6,0,0.018144504443971726
703,0,6,0,0.031224320860865972
730,0,6,0,0.023152587735268716
731,0,6,0,0.023944940178047755
733,0,6,0,0.02454119395976907
754,0,6,0,0.015813843808365438
760,0,6,0,0.04932657226841074
762,0,6,0,0.018237237519109207
765,0,6,0,0.020247752736521636
779,0,6,0,0.031811034216586
787,0,6,0,0.016380355647320308
797,0,6,0,0.016138572966898787
811,0,6,0,0.014001034697693458
821,0,6,0,0.025228020032507917
833,0,6,0,0.013184083601469481
834,0,6,0,0.01346023899877798
837,0,6,0,0.020171354353303323
838,0,6,0,0.013093300190394465
851,0,6,0,0.029890763488719222
859,0,6,0,0.01367338184518291
868,0,6,0,0.01313096885098761
871,0,6,0,0.015007390389352372
872,0,6,0,0.012211182950817837
875,0,6,0,0.019901510270557064
881,0,6,0,0.02398410280021169
886,0,6,0,0.01283794594233102
887,0,6,0,0.01784069437360272
895,0,6,0,0.013480080315159631
903,0,6,0,0.012528414014050832
943,0,6,0,0.012608185028619233
958,0,6,0,0.014794780694566537
959,0,6,0,0.013120297943791616
964,0,6,0,0.03072457805639455
977,0,6,0,0.016015767241207318
991,0,6,0,0.0487717170090551
1016,0,6,0,0.038870106715990616
1019,0,6,0,0.031756081318663046
1038,0,6,0,0.05123221323381509
1044,0,6,0,0.04959468168949161
1047,0,6,0,0.05870272375821015
1068,0,6,0,0.04359506420933146
1069,0,6,0,0.043558836642589895
1103,0,6,0,0.05329625055201347
1111,0,6,0,0.04781715611076153
1119,0,6,0,0.014573363946670168
1138,0,6,0,0.012728965447570116
1143,0,6,0,0.01311404629111117
1157,0,6,0,0.024995297735538338
1163,0,6,0,0.023655901259882244
1165,0,6,0,0.03287786231230485
1167,0,6,0,0.0268195429914308
1184,0,6,0,0.017491856038975497
1193,0,6,0,0.01719276708513975
1211,0,6,0,0.021404704493934463
1215,0,6,0,0.01566082310127808
1225,0,6,0,0.03023671915945869
1236,0,6,0,0.02010296598286834
1238,0,6,0,0.01467557379301982
1251,0,6,0,0.030618146223557942
1254,0,6,0,0.013202428789245994
1255,0,6,0,0.013962754381662675
1264,0,6,0,0.021475182893367757
1269,0,6,0,0.015315388690437812
1276,0,6,0,0.016214406549590728
1281,0,6,0,0.02507480551150046
1287,0,6,0,0.032764323917946085
1290,0,6,0,0.02952065840970326
1295,0,6,0,0.012168434664388364
1301,0,6,0,0.0143696495889837
1307,0,6,0,0.01354613605162497
1326,0,6,0,0.014465719904563816
1335,0,6,0,0.013940228989804475
1336,0,6,0,0.015371583127168357
1370,0,6,0,0.01350316118919597
1372,0,6,0,0.02037404436840626
1375,0,6,0,0.013007735065953641
1392,0,6,0,0.013269440350542741
1397,0,6,0,0.019153664511002918
1404,0,6,0,0.05859226251188728
1421,0,6,0,0.0281922716368623
1427,0,6,0,0.06031358936982039
1431,0,6,0,0.058764099924238165
1450,0,6,0,0.03288824835889896
1459,0,6,0,0.030600976345323126
1483,0,6,0,0.016141743796350475
1505,0,6,0,0.05007294074360615
1522,0,6,0,0.10974513452542733
1523,0,6,0,0.1146908019191911
1534,0,6,0,0.032500803125571645
1546,0,6,0,0.020572500969078
1559,0,6,0,0.013881149009005077
1562,0,6,0,0.01539083314315802
1565,0,6,0,0.024263579609165725
1585,0,6,0,0.010133483482287802
1589,0,6,0,0.010957817876665428
1597,0,6,0,0.010962864392536683
1605,0,6,0,0.020621685133015332
1615,0,6,0,0.04219485363864934
1617,0,6,0,0.014642584979993337
1625,0,6,0,0.026982666062924807
1641,0,6,0,0.021965387119109312
1644,0,6,0,0.016348396463951413
1651,0,6,0,0.021518301430387778
1657,0,6,0,0.014522030027750122
1691,0,6,0,0.010512232383567516
1692,0,6,0,0.018733931706165274
1733,0,6,0,0.013056100795751532
1735,0,6,0,0.01784978090373449
1737,0,6,0,0.013531784515011833
1747,0,6,0,0.023997105496450472
1763,0,6,0,0.014228566650137985
1764,0,6,0,0.0124973172034751
1776,0,6,0,0.013700462127017395
1783,0,6,0,0.014372961479491651
1785,0,6,0,0.01292482968146623
1795,0,6,0,0.019641558535886568
1797,0,6,0,0.013756440462413595
1802,0,6,0,0.016632661943977813
1804,0,6,0,0.02546856201964136
1806,0,6,0,0.023389865446268716
1809,0,6,0,0.04406775088444423
1818,0,6,0,0.011738661067729519
1819,0,6,0,0.013357945253047223
1842,0,6,0,0.01342483840056514
1847,0,6,0,0.03007538644871398
1848,0,6,0,0.03137460212853044
1867,0,6,0,0.05541547103608655
1880,0,6,0,0.09533025211536368
1891,0,6,0,0.05468283309240818
1894,0,6,0,0.07817649021954165
1908,0,6,0,0.06747348600385081
1923,0,6,0,0.038712423248805826
1928,0,6,0,0.04065442475183912
1931,0,6,0,0.03868004932231534
1932,0,6,0,0.04890961513890347
1943,0,6,0,0.055031764690797805
1946,0,6,0,0.053084043133598414
1948,0,6,0,0.02873200470928905
1962,0,6,0,0.054274400978265316
2006,0,6,0,0.030629231813737386
2028,0,6,0,0.050524735910352274
2032,0,6,0,0.038437692885016084
2048,0,6,0,0.01225519891254767
2049,0,6,0,0.011312411046872065
2057,0,6,0,0.013482223853535728
2060,0,6,0,0.015060488066999266
2071,0,6,0,0.013451260714290645
2079,0,6,0,0.010097910499193343
2084,0,6,0,0.013337179412920853
2108,0,6,0,0.019707971687872586
2115,0,6,0,0.018744654254639437
2117,0,6,0,0.02151701778980664
2118,0,6,0,0.016074995787713466
2159,0,6,0,0.013283957084772452
2174,0,6,0,0.01453233627613424
2180,0,6,0,0.016171231208492613
2218,0,6,0,0.015693708221077428
2224,0,6,0,0.013103878674112314
2246,0,6,0,0.013567918047187669
2259,0,6,0,0.028671249126372148
2260,0,6,0,0.012777937896314498
2270,0,6,0,0.013343046289454848
2278,0,6,0,0.0177188069134221
2279,0,6,0,0.020330284107733958
2286,0,6,0,0.019539374212746718
2290,0,6,0,0.014366531774195553
2311,0,6,0,0.020114241747164682
2323,0,6,0,0.07029592382649008
2341,0,6,0,0.06345219965441767
2383,0,6,0,0.05853436556784147
2392,0,6,0,0.019623129920496155
2398,0,6,0,0.028072120915055333
2417,0,6,0,0.08009600775650194
2428,0,6,0,0.0584318314320901
2434,0,6,0,0.021461855840745694
2437,0,6,0,0.03081937659735083
2440,0,6,0,0.045470282994251585
2451,0,6,0,0.019047059709484986
2454,0,6,0,0.04481176347140809
2470,0,6,0,0.045126571905393376
2479,0,6,0,0.01371608165154805
2486,0,6,0,0.046807146811064924
2504,0,6,0,0.012050301660129983
2525,0,6,0,0.016621100446092815
2527,0,6,0,0.020079279237212012
2529,0,6,0,0.016020795306040326
2540,0,6,0,0.01677435986732781
2576,0,6,0,0.041111160643203
2601,0,6,0,0.01598055494859881
2621,0,6,0,0.013968648421807426
2636,0,6,0,0.011613996166518396
2651,0,6,0,0.015560418392157804
2657,0,6,0,0.016574374551259256
2660,0,6,0,0.013525214578586301
2696,0,6,0,0.013140752256592714
2705,0,6,0,0.012232157024398357
2709,0,6,0,0.04053771454268307
2712,0,6,0,0.01368877870576763
2713,0,6,0,0.016112708515142984
2718,0,6,0,0.01401613017973904
2745,0,6,0,0.014647521639181404
2759,0,6,0,0.058066644052502794
2768,0,6,0,0.04970162868932433
2773,0,6,0,0.1333137800276787
2784,0,6,0,0.047444183081639675
2800,0,6,0,0.03400516046554997
2801,0,6,0,0.04491974438290654
2819,0,6,0,0.057335185187218335
2820,0,6,0,0.046701554362656654
2823,0,6,0,0.02163903192996106
2830,0,6,0,0.059357535254316286
2859,0,6,0,0.07247556847511524
2875,0,6,0,0.06244130974359192
2877,0,6,0,0.024727222522467705
2879,0,6,0,0.03131470556986295
2899,0,6,0,0.011551043133374572
2917,0,6,0,0.010923060874128502
2921,0,6,0,0.012223188899294222
2936,0,6,0,0.0214711703306442
2944,0,6,0,0.02052071032514201
2980,0,6,0,0.042152422338242464
2992,0,6,0,0.02165015547432619
3009,0,6,0,0.024278690128062493
3011,0,6,0,0.029828781235728193
3022,0,6,0,0.01354782837662831
3033,0,6,0,0.013261157586132758
3038,0,6,0,0.013602809200225283
3045,0,6,0,0.01259652513707338
3101,0,6,0,0.021426217356113095
3102,0,6,0,0.019891615667510354
3103,0,6,0,0.012964855324339398
3114,0,6,0,0.012648322747586949
3115,0,6,0,0.013993815705984297
3136,0,6,0,0.024461876966149095
3142,0,6,0,0.027782293650769438
3146,0,6,0,0.019974281118315552
3148,0,6,0,0.012653859313224543
3180,0,6,0,0.012588877937545534
3192,0,6,0,0.014095295609515638
3217,0,6,0,0.0560109078175407
3218,0,6,0,0.047253091992737334
3237,0,6,0,0.037048324627819
3246,0,6,0,0.053101502485498144
3248,0,6,0,0.05067366722332227
3250,0,6,0,0.024629969153902465
3253,0,6,0,0.04626045019050045
3259,0,6,0,0.04714751233365155
