Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
10,0,0,0,0.23116039269680716
12,0,0,0,0.22454093267506586
17,0,0,0,0.20991648713839905
29,0,0,0,0.166352074561633
47,0,0,0,0.05844271507160129
48,0,0,0,0.06317083400622829
50,0,0,0,0.09301434067681397
52,0,0,0,0.09504453341790685
59,0,0,0,0.07039604353478579
64,0,0,0,0.06913722640343271
78,0,0,0,0.03436717910888764
96,0,0,0,0.016327599351608754
102,0,0,0,0.08858388173868464
106,0,0,0,0.30019097253881444
118,0,0,0,0.017302265349274367
122,0,0,0,0.02000621680213087
144,0,0,0,0.012137509627249278
174,0,0,0,0.015293041235445556
176,0,0,0,0.00922921511584042
178,0,0,0,0.010080359670498142
184,0,0,0,0.008466612700323943
209,0,0,0,0.008345513684307155
220,0,0,0,0.010086196147251638
226,0,0,0,0.008306678445222569
228,0,0,0,0.025356400825432595
229,0,0,0,0.02434575998405033
230,0,0,0,0.029560447806144058
232,0,0,0,0.010602041139361303
233,0,0,0,0.008553721421469679
236,0,0,0,0.009120844820845157
252,0,0,0,0.00982508325207292
255,0,0,0,0.013114598946551856
256,0,0,0,0.007384449823756271
271,0,0,0,0.02711168258753742
274,0,0,0,0.008986074970707946
294,0,0,0,0.013678276063639703
296,0,0,0,0.012019056079030086
298,0,0,0,0.009397860933223458
306,0,0,0,0.008268178229611367
313,0,0,0,0.007509794425588742
314,0,0,0,0.008074678432215142
318,0,0,0,0.026883237717341326
320,0,0,0,0.028169164092444264
324,0,0,0,0.012649936321785814
333,0,0,0,0.031859413290467875
350,0,0,0,0.02534804823577363
376,0,0,0,0.008905557829554328
386,0,0,0,0.019327288768286724
389,0,0,0,0.0113065478292528
398,0,0,0,0.010009357414209157
405,0,0,0,0.008635520702634283
411,0,0,0,0.027147889733857768
414,0,0,0,0.008151836752529746
415,0,0,0,0.010793330285857017
429,0,0,0,0.05567643238068475
474,0,0,0,0.019234017609155055
479,0,0,0,0.01092556309757657
485,0,0,0,0.012123969424221066
493,0,0,0,0.007489242071979095
498,0,0,0,0.02643457701865339
501,0,0,0,0.01148443429269874
520,0,0,0,0.02407424599904824
536,0,0,0,0.009530716471911081
550,0,0,0,0.01098790708834504
551,0,0,0,0.009267994602904596
558,0,0,0,0.011020861156554469
572,0,0,0,0.00747218540164388
576,0,0,0,0.02769975638645967
579,0,0,0,0.01079413475519138
580,0,0,0,0.0076931981059867715
582,0,0,0,0.010789098163267083
583,0,0,0,0.008326930713215832
592,0,0,0,0.009406312870829074
597,0,0,0,0.008145633592412797
602,0,0,0,0.03112936134331655
608,0,0,0,0.021249702863723692
621,0,0,0,0.00791612367191148
654,0,0,0,0.009239691724489733
656,0,0,0,0.021802854317426623
658,0,0,0,0.014480427339848173
671,0,0,0,0.00986976952631053
678,0,0,0,0.0116573710604439
686,0,0,0,0.011126881676150774
719,0,0,0,0.008294777555906846
738,0,0,0,0.01528225428579754
748,0,0,0,0.025741632599842273
757,0,0,0,0.033926873153238835
762,0,0,0,0.009211361630552289
764,0,0,0,0.02842574802928703
765,0,0,0,0.012475363845478673
766,0,0,0,0.007303439066599955
767,0,0,0,0.00797976302865808
783,0,0,0,0.008798462546350319
784,0,0,0,0.011958008287327092
800,0,0,0,0.010955610792258081
816,0,0,0,0.060273917599590526
817,0,0,0,0.012115835575252889
818,0,0,0,0.007377393221360602
840,0,0,0,0.026535159578168988
848,0,0,0,0.01239022287996183
902,0,0,0,0.027412156281460112
957,0,0,0,0.011431052682606286
967,0,0,0,0.022480924302533328
978,0,0,0,0.02841700460103959
984,0,0,0,0.0321867063710228
1015,0,0,0,0.024848644615689825
1029,0,0,0,0.009468834096400659
1033,0,0,0,0.01692449456439449
1063,0,0,0,0.03377494019787073
1078,0,0,0,0.009144113788761662
1081,0,0,0,0.025790205803681226
1092,0,0,0,0.008166839759998084
1097,0,0,0,0.03317418607031841
1100,0,0,0,0.007952086146278436
1106,0,0,0,0.027858653455022715
1119,0,0,0,0.022740967420920754
1121,0,0,0,0.029547004368349842
1123,0,0,0,0.007316134834071558
1125,0,0,0,0.010827502059336996
1132,0,0,0,0.007886896465772626
1134,0,0,0,0.010181686376279961
1136,0,0,0,0.025907498240525663
1137,0,0,0,0.016611974599869437
1144,0,0,0,0.00971649388078685
1148,0,0,0,0.012050729856756048
1174,0,0,0,0.008084027642876194
1180,0,0,0,0.0432172125410885
1182,0,0,0,0.06237984545953027
1200,0,0,0,0.0077186218815364135
1212,0,0,0,0.07445371632631807
1229,0,0,0,0.0177011478988812
1231,0,0,0,0.00724991558933748
1233,0,0,0,0.010822197730820104
1238,0,0,0,0.013810363127967058
1266,0,0,0,0.018798286712536232
1269,0,0,0,0.024939283137025512
1282,0,0,0,0.02670421891656465
1284,0,0,0,0.02689011062607683
1292,0,0,0,0.022330033743465167
1300,0,0,0,0.027850817958950863
1307,0,0,0,0.016996425742650003
1322,0,0,0,0.024564360401406006
1323,0,0,0,0.02547969955029821
1326,0,0,0,0.010491614358348342
1333,0,0,0,0.012782923521425108
1334,0,0,0,0.007250797526226935
1338,0,0,0,0.026821829483150365
1340,0,0,0,0.027941987151746683
1360,0,0,0,0.012078978858604662
1363,0,0,0,0.01694972301326197
1369,0,0,0,0.00950959278786407
1383,0,0,0,0.010343461334869231
1384,0,0,0,0.01212217771238468
1387,0,0,0,0.01617900914574996
1392,0,0,0,0.011915666625631384
1409,0,0,0,0.011461419506272651
1426,0,0,0,0.011049835214176757
1427,0,0,0,0.009386087650211448
1438,0,0,0,0.014417163725700607
1451,0,0,0,0.01178914176538278
1459,0,0,0,0.009472659120112194
1461,0,0,0,0.02104114401350658
1467,0,0,0,0.010286827274866026
1476,0,0,0,0.010018140134066305
1483,0,0,0,0.024215371993215825
1486,0,0,0,0.014107479295244165
1499,0,0,0,0.0094142335066834
1519,0,0,0,0.009703350026235283
1527,0,0,0,0.008209783626180156
1537,0,0,0,0.008583440363897448
1546,0,0,0,0.009161081767018719
1559,0,0,0,0.052271571847144524
1562,0,0,0,0.012059546829659857
1570,0,0,0,0.00763370655394556
1591,0,0,0,0.01348868150779344
1594,0,0,0,0.01071509649780958
1602,0,0,0,0.010356245411421439
1604,0,0,0,0.009575507285366838
1606,0,0,0,0.025496723557116
1617,0,0,0,0.008837844381030866
1630,0,0,0,0.025195350347584133
1637,0,0,0,0.01736578700626348
1645,0,0,0,0.02778837631592753
1652,0,0,0,0.025309470196818926
1657,0,0,0,0.008359775501227795
1730,0,0,0,0.01418755970768432
1738,0,0,0,0.01656239220850696
1746,0,0,0,0.024626234177466292
1764,0,0,0,0.011971901878402073
1788,0,0,0,0.02715688824788608
1794,0,0,0,0.029785738673585055
1795,0,0,0,0.01928863318192308
1799,0,0,0,0.008273168323095952
1810,0,0,0,0.021341078095787003
1827,0,0,0,0.022540274000332976
1830,0,0,0,0.0074754232543697416
1854,0,0,0,0.00830264989026387
1881,0,0,0,0.02272735700053674
1899,0,0,0,0.007531973513174948
1911,0,0,0,0.026736691142982667
1933,0,0,0,0.01243691592030533
1978,0,0,0,0.02754475102295334
1979,0,0,0,0.01447776402626581
1980,0,0,0,0.027616600186147183
1982,0,0,0,0.008706486401208134
1997,0,0,0,0.007934091390661936
2005,0,0,0,0.010908843016994742
2008,0,0,0,0.011814426844798338
2014,0,0,0,0.008202855303448907
2021,0,0,0,0.007323619783586233
2034,0,0,0,0.008466490900303119
2035,0,0,0,0.014562813275904953
2049,0,0,0,0.02915701231972847
2065,0,0,0,0.02847589100791036
2069,0,0,0,0.008003847877543465
2086,0,0,0,0.011693133812398705
2102,0,0,0,0.007991311413327708
2109,0,0,0,0.007502771050578437
2147,0,0,0,0.03082960800155272
2176,0,0,0,0.008555512759236442
2205,0,0,0,0.008909893371091843
2206,0,0,0,0.014945877753178414
2220,0,0,0,0.009865933326738484
2237,0,0,0,0.022962589995200237
2247,0,0,0,0.015350115232744531
2249,0,0,0,0.007935400237056325
2266,0,0,0,0.0074336482568333195
2267,0,0,0,0.007991427942955308
2270,0,0,0,0.03183088633553074
2275,0,0,0,0.008154830322323205
2281,0,0,0,0.02790760957275396
2293,0,0,0,0.011369850689341036
2302,0,0,0,0.024154150240965823
2305,0,0,0,0.05219459304710281
2312,0,0,0,0.008753799478083779
2314,0,0,0,0.010986214749004622
2334,0,0,0,0.007953845671562093
2346,0,0,0,0.019918861829011376
2360,0,0,0,0.008385223288747808
2370,0,0,0,0.018818854567179716
2381,0,0,0,0.007926471455577955
2395,0,0,0,0.012905382116973079
2409,0,0,0,0.03730754899580737
2417,0,0,0,0.01497171249015391
2429,0,0,0,0.010373606383875036
2433,0,0,0,0.02962942686628742
2438,0,0,0,0.009355609844560476
2441,0,0,0,0.015073029681483248
2443,0,0,0,0.011153267251283233
2458,0,0,0,0.026552842103797478
2465,0,0,0,0.0214971035537953
2476,0,0,0,0.01200531968709799
2481,0,0,0,0.01542542873709656
2486,0,0,0,0.008313778411142385
2491,0,0,0,0.016502916084677067
2492,0,0,0,0.011350906782978043
2503,0,0,0,0.012297681933659542
2506,0,0,0,0.027365061830797226
2510,0,0,0,0.011224934781408461
2512,0,0,0,0.030006045914120802
2517,0,0,0,0.010617931488989912
2542,0,0,0,0.02746977249891035
2553,0,0,0,0.007902616081745443
2564,0,0,0,0.017160666909153046
2575,0,0,0,0.024721456574744095
2615,0,0,0,0.00901797954095642
2617,0,0,0,0.03455784851375413
2628,0,0,0,0.01159522937553258
2630,0,0,0,0.00809654251281729
2635,0,0,0,0.018877747306901897
2691,0,0,0,0.009066137571871358
2695,0,0,0,0.028920604301274203
2697,0,0,0,0.012623945990072626
2699,0,0,0,0.008432846039778502
2708,0,0,0,0.011050648344791948
2732,0,0,0,0.031556311091680785
2733,0,0,0,0.019956860167649904
2737,0,0,0,0.010664162084115565
2739,0,0,0,0.02621759209968619
2759,0,0,0,0.007261925822744317
2764,0,0,0,0.06340130884230388
2776,0,0,0,0.00866700525478714
2778,0,0,0,0.009307291278521559
2800,0,0,0,0.010567796043647671
2815,0,0,0,0.009150244483676307
2817,0,0,0,0.030792756244557237
2825,0,0,0,0.015184101731780537
2828,0,0,0,0.007611262332197847
2836,0,0,0,0.00815755099131679
2837,0,0,0,0.01053074626700594
2844,0,0,0,0.007902763901522968
2858,0,0,0,0.0077144268571827865
2859,0,0,0,0.00807597050689079
2873,0,0,0,0.012750438914079317
2874,0,0,0,0.007332500077078651
2891,0,0,0,0.007891372837814723
2896,0,0,0,0.028700492501070814
2927,0,0,0,0.02592009783242054
2948,0,0,0,0.026602046747590164
