Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
0,0,0,0,0.2298645719906951
8,0,0,0,0.2883978718107867
9,0,0,0,0.26600770358336284
11,0,0,0,0.23827757137975883
14,0,0,0,0.21275766219250986
21,0,0,0,0.24243691235748482
27,0,0,0,0.22229662548599646
33,0,0,0,0.14057177336423116
37,0,0,0,0.1875255865261996
45,0,0,0,0.14152739043196638
75,0,0,0,0.02389836777811023
98,0,0,0,0.023751586619593378
135,0,0,0,0.013583747435654922
140,0,0,0,0.022197878287436197
149,0,0,0,0.017992000952136683
154,0,0,0,0.015471975896817595
163,0,0,0,0.02690299555657152
170,0,0,0,0.013583799920514436
188,0,0,0,0.02591542527345734
193,0,0,0,0.016815155720069107
196,0,0,0,0.024364975704018424
197,0,0,0,0.023823954064539302
200,0,0,0,0.014045489307800916
206,0,0,0,0.019304830115572484
212,0,0,0,0.042247814320794455
218,0,0,0,0.01714060611177478
219,0,0,0,0.014176409713627828
224,0,0,0,0.013531237358779258
234,0,0,0,0.017325851555272897
237,0,0,0,0.022180016238255575
244,0,0,0,0.030113528844489826
246,0,0,0,0.024014925261800782
248,0,0,0,0.016372031466647598
264,0,0,0,0.01425387322658112
268,0,0,0,0.027609413012510117
276,0,0,0,0.030083063621993072
292,0,0,0,0.028713915621625088
330,0,0,0,0.01675772016178559
346,0,0,0,0.014273059852896421
357,0,0,0,0.023865177990729878
370,0,0,0,0.014240537329336429
375,0,0,0,0.01639988703226004
385,0,0,0,0.023755301447451933
401,0,0,0,0.029671844143099972
408,0,0,0,0.03000199851396384
433,0,0,0,0.016453365168316254
444,0,0,0,0.022105459988697583
446,0,0,0,0.017024553187290698
482,0,0,0,0.03196345214468301
486,0,0,0,0.014938250757116158
529,0,0,0,0.022307055852331864
531,0,0,0,0.02247772655342083
541,0,0,0,0.0160571342571963
554,0,0,0,0.01733100328070492
557,0,0,0,0.016728240437499042
560,0,0,0,0.0427924853777438
567,0,0,0,0.030025314415901446
569,0,0,0,0.01932029626704149
575,0,0,0,0.02929829603743082
577,0,0,0,0.024875985213149054
584,0,0,0,0.02310506395355862
611,0,0,0,0.02270939903313632
617,0,0,0,0.03317800507608112
624,0,0,0,0.02215137786863225
627,0,0,0,0.016423352315300416
628,0,0,0,0.013821383047832664
634,0,0,0,0.037731727059170224
639,0,0,0,0.028874340658104496
641,0,0,0,0.025072881447107107
649,0,0,0,0.02924639972228327
664,0,0,0,0.0204890527934045
688,0,0,0,0.02159656186441178
689,0,0,0,0.018900886882868374
694,0,0,0,0.01706123418003293
702,0,0,0,0.01700429897739633
706,0,0,0,0.02847987503017778
715,0,0,0,0.025818921442735662
728,0,0,0,0.01455345175413795
740,0,0,0,0.016567905492916295
741,0,0,0,0.01199010862149718
772,0,0,0,0.021190357052391667
774,0,0,0,0.013080882575118752
806,0,0,0,0.043071786990289525
821,0,0,0,0.03178368191615426
823,0,0,0,0.022722766568820024
830,0,0,0,0.01917474375789559
871,0,0,0,0.025327920928983658
882,0,0,0,0.01290100515939677
883,0,0,0,0.016208896595284118
889,0,0,0,0.024829379902932665
895,0,0,0,0.024603090397201165
899,0,0,0,0.016258564524499607
903,0,0,0,0.023303944235216083
907,0,0,0,0.016315731503636445
909,0,0,0,0.030627859925332172
924,0,0,0,0.016666473405767
937,0,0,0,0.0385273646406645
954,0,0,0,0.01626179850209653
994,0,0,0,0.02409644851104537
995,0,0,0,0.015894493167484064
1002,0,0,0,0.02435946310691693
1006,0,0,0,0.016593743441743226
