Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
20,0,1,0,0.1734089488802185
48,0,1,0,0.11472548110080315
49,0,1,0,0.5027992061264711
56,0,1,0,0.17278564746200806
59,0,1,0,0.33507995089668824
95,0,1,0,0.6005661649785917
96,0,1,0,0.5433457941933963
101,0,1,0,0.3078517608814713
128,0,1,0,0.15737673059291457
143,0,1,0,0.09899107924052519
144,0,1,0,0.035991414650162
156,0,1,0,0.05637198722558064
161,0,1,0,0.08565557850403434
162,0,1,0,0.02644147152860279
170,0,1,0,0.016370744836609046
187,0,1,0,0.04311550938696668
213,0,1,0,0.02137154424611033
225,0,1,0,0.028765868424389548
226,0,1,0,0.020121979354804653
231,0,1,0,0.016791980410839565
235,0,1,0,0.022094473102510802
236,0,1,0,0.016413628352653507
250,0,1,0,0.04583358756175412
251,0,1,0,0.015453724592009964
253,0,1,0,0.02324593753258899
257,0,1,0,0.04598727201612138
265,0,1,0,0.023691389726058273
267,0,1,0,0.018585842090380177
278,0,1,0,0.024549334065533515
295,0,1,0,0.0457436112046958
326,0,1,0,0.016036007165657763
339,0,1,0,0.016564070459992173
351,0,1,0,0.023988991032022577
352,0,1,0,0.015254540325310356
394,0,1,0,0.018810666859922633
406,0,1,0,0.08882088999624109
420,0,1,0,0.021183897480309355
430,0,1,0,0.027398831905113386
440,0,1,0,0.021945375967899475
443,0,1,0,0.022976970078051186
445,0,1,0,0.016803161529098297
449,0,1,0,0.024177670905806543
463,0,1,0,0.02053940387586501
473,0,1,0,0.024184587732832535
478,0,1,0,0.023032793477553107
489,0,1,0,0.022996299031498572
490,0,1,0,0.015007828034414592
510,0,1,0,0.04404985645879418
513,0,1,0,0.01626816786402245
515,0,1,0,0.019293647109215186
519,0,1,0,0.015712835575895975
523,0,1,0,0.023124765747008624
532,0,1,0,0.01730579644681968
533,0,1,0,0.021548352159143365
540,0,1,0,0.04567950163430458
545,0,1,0,0.044045007700665995
548,0,1,0,0.01485182109099343
550,0,1,0,0.026170332624755075
579,0,1,0,0.08897995004747675
596,0,1,0,0.01675626691707384
601,0,1,0,0.02363783406298147
604,0,1,0,0.02055204918588302
606,0,1,0,0.015654312255697585
617,0,1,0,0.015451920874452785
626,0,1,0,0.08892407121461482
636,0,1,0,0.04571901774586005
646,0,1,0,0.021890659799560636
657,0,1,0,0.025059949163658037
661,0,1,0,0.015844762253118504
663,0,1,0,0.01862296062252753
666,0,1,0,0.04584822008763619
667,0,1,0,0.016142870517521352
671,0,1,0,0.044282208989905675
678,0,1,0,0.04411042269835171
681,0,1,0,0.025130723321127146
682,0,1,0,0.01763073018727769
699,0,1,0,0.016757029526710467
704,0,1,0,0.08891315639702015
708,0,1,0,0.04524182703599402
716,0,1,0,0.024472816796981874
726,0,1,0,0.04269757685754999
731,0,1,0,0.021333497314999776
735,0,1,0,0.01690578587150961
755,0,1,0,0.01978304654433238
759,0,1,0,0.1394120914855238
779,0,1,0,0.02020506580717863
792,0,1,0,0.015535915798839702
793,0,1,0,0.023982383255993826
800,0,1,0,0.019583456770051463
809,0,1,0,0.01886646650445551
812,0,1,0,0.025210038916963308
815,0,1,0,0.04442508868482935
828,0,1,0,0.01719293655073968
840,0,1,0,0.02432329242928224
856,0,1,0,0.08891657516374019
866,0,1,0,0.04442599392097746
878,0,1,0,0.043629843048047845
904,0,1,0,0.02438658719110584
907,0,1,0,0.08891295900431964
917,0,1,0,0.018659360101202886
929,0,1,0,0.01744364632739596
941,0,1,0,0.019132409783770968
943,0,1,0,0.019050964746570177
953,0,1,0,0.015727326973997303
959,0,1,0,0.025116164805672265
960,0,1,0,0.018620813302442907
968,0,1,0,0.04564599143479848
983,0,1,0,0.025106129398426543
1001,0,1,0,0.0655638264754332
1003,0,1,0,0.020102013469205204
1005,0,1,0,0.01571199638536253
1012,0,1,0,0.023885399771562697
1020,0,1,0,0.02162310029032458
1025,0,1,0,0.06556216442948459
1039,0,1,0,0.018923172484758447
1058,0,1,0,0.04580984182687233
1081,0,1,0,0.01989786241742578
1083,0,1,0,0.015939558934553337
1106,0,1,0,0.08891242669971257
1109,0,1,0,0.06556119704006787
1110,0,1,0,0.018897191630591448
1114,0,1,0,0.01826706659605387
1116,0,1,0,0.04402631128948948
1127,0,1,0,0.01880229547362489
1137,0,1,0,0.024587858243636653
1139,0,1,0,0.0215266948101318
1140,0,1,0,0.04440077678373363
1150,0,1,0,0.02462123782633694
1162,0,1,0,0.030294988810207084
1171,0,1,0,0.04587890068856664
1172,0,1,0,0.01654019360307791
1181,0,1,0,0.08896546507987531
1203,0,1,0,0.025330469182029285
1213,0,1,0,0.02173716659132137
1217,0,1,0,0.017184267393303608
