Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
11,0,3,0,0.36047554675801546
23,0,3,0,0.16422580198495562
39,0,3,0,0.1314497517083664
41,0,3,0,0.08162286001455481
44,0,3,0,0.07297293327430306
56,0,3,0,0.16658115797519168
61,0,3,0,0.041142629227028264
63,0,3,0,0.2773858881360813
128,0,3,0,0.01918314643800478
144,0,3,0,0.016749593100168207
148,0,3,0,0.07724007112175081
164,0,3,0,0.012731138562925891
179,0,3,0,0.03362953791265262
184,0,3,0,0.17500338136919688
198,0,3,0,0.04712800880934642
225,0,3,0,0.05462749542862411
227,0,3,0,0.07791484184606326
232,0,3,0,0.012560412985729848
242,0,3,0,0.022064157370694427
256,0,3,0,0.16898298001839657
265,0,3,0,0.030246726712474123
270,0,3,0,0.0355960823250167
283,0,3,0,0.08054835829372808
289,0,3,0,0.05547125485044299
314,0,3,0,0.0493938068234383
323,0,3,0,0.04339801510286787
333,0,3,0,0.04984240971420552
349,0,3,0,0.02758142920954173
359,0,3,0,0.049304842035718874
371,0,3,0,0.037298576125751506
397,0,3,0,0.035936566387569494
398,0,3,0,0.019412002888886726
400,0,3,0,0.018885235424426113
422,0,3,0,0.019825888347565285
426,0,3,0,0.03017996379272335
439,0,3,0,0.022197733978724196
462,0,3,0,0.03696401520165586
468,0,3,0,0.04116979557142537
477,0,3,0,0.024027287155073032
491,0,3,0,0.023972763787782885
492,0,3,0,0.036307445254432656
504,0,3,0,0.03499699924212993
510,0,3,0,0.04596011253708576
511,0,3,0,0.03855914433743429
519,0,3,0,0.03313485279063506
526,0,3,0,0.04975647981066974
528,0,3,0,0.048701316882384986
548,0,3,0,0.053416729027220736
550,0,3,0,0.04607930311393332
552,0,3,0,0.054301301356243004
565,0,3,0,0.02516673723697469
573,0,3,0,0.01834326271208008
577,0,3,0,0.02598265402527971
580,0,3,0,0.03814553259950704
582,0,3,0,0.03525259701283833
584,0,3,0,0.05527844274590908
600,0,3,0,0.04790080530922328
603,0,3,0,0.024789783304761216
619,0,3,0,0.015278891904007996
630,0,3,0,0.03770744810014618
646,0,3,0,0.04196653378400423
673,0,3,0,0.039548342253068636
677,0,3,0,0.04752131183290239
696,0,3,0,0.02637765355329392
702,0,3,0,0.03842032126415297
730,0,3,0,0.019414650736321416
732,0,3,0,0.029519698064506793
735,0,3,0,0.0491839661468084
742,0,3,0,0.03474135073749926
757,0,3,0,0.039343564029820186
760,0,3,0,0.05334675732627821
770,0,3,0,0.039373409232027846
781,0,3,0,0.017668997339186747
786,0,3,0,0.04288838785645931
790,0,3,0,0.052962470486508824
827,0,3,0,0.04296744468121842
829,0,3,0,0.042067704652932386
832,0,3,0,0.03939300038542948
835,0,3,0,0.054969363459578556
844,0,3,0,0.10134124431780436
850,0,3,0,0.037533450847501384
