Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
30,0,7,0,0.09602409911024275
34,0,7,0,0.11631856749752134
48,0,7,0,0.061083276267078775
54,0,7,0,0.19255550798172405
56,0,7,0,0.13823851280027794
61,0,7,0,0.28454332906166063
72,0,7,0,0.1196694035315263
74,0,7,0,0.28505360129938706
97,0,7,0,0.09549470527169865
105,0,7,0,0.08866185469751317
112,0,7,0,0.3421213323180488
118,0,7,0,0.10742065950645954
123,0,7,0,0.12867053959240768
125,0,7,0,0.3419923491573429
127,0,7,0,0.14693941688839215
129,0,7,0,0.21335521241034455
133,0,7,0,0.12788579113316995
138,0,7,0,0.09707312618956994
143,0,7,0,0.08099789016138939
147,0,7,0,0.2897561863933251
161,0,7,0,0.29238978587150033
165,0,7,0,0.11270191422865128
168,0,7,0,0.02922174702149222
185,0,7,0,0.06485182555382149
190,0,7,0,0.05188848606367695
206,0,7,0,0.03165595907314291
218,0,7,0,0.23734340683609567
247,0,7,0,0.026865253842426398
250,0,7,0,0.02538749911018707
257,0,7,0,0.17563691594778877
259,0,7,0,0.17581843007048348
270,0,7,0,0.23942180175677696
272,0,7,0,0.08849542381494156
274,0,7,0,0.08033136183535368
275,0,7,0,0.06043024572054535
276,0,7,0,0.24151889990631398
278,0,7,0,0.17664928013737458
298,0,7,0,0.05074095059886161
306,0,7,0,0.03235987142461562
310,0,7,0,0.029651139184461304
318,0,7,0,0.026483905140064604
324,0,7,0,0.02997806248393207
331,0,7,0,0.0227958460588083
333,0,7,0,0.05051240511444765
335,0,7,0,0.034255410004913736
344,0,7,0,0.023966643790860033
353,0,7,0,0.023511202082426984
354,0,7,0,0.021508677771749533
367,0,7,0,0.024211218251152605
384,0,7,0,0.01978400495702102
395,0,7,0,0.022076379805171294
396,0,7,0,0.0233107646691416
414,0,7,0,0.15403965354991622
416,0,7,0,0.1212621928777348
432,0,7,0,0.03147845042163979
436,0,7,0,0.029276244538345035
442,0,7,0,0.030176821954209863
456,0,7,0,0.020085085441140283
467,0,7,0,0.019469511366784334
477,0,7,0,0.023260760902792273
487,0,7,0,0.03310660950577715
496,0,7,0,0.019166883563703895
524,0,7,0,0.0294557697745769
559,0,7,0,0.019888369733691253
573,0,7,0,0.027233010865085863
575,0,7,0,0.023313565416490222
577,0,7,0,0.021808960176681075
592,0,7,0,0.0203027643041266
598,0,7,0,0.19252970321960955
623,0,7,0,0.020191768155355175
632,0,7,0,0.01624015900597439
633,0,7,0,0.01575868625784822
643,0,7,0,0.022447407925585108
649,0,7,0,0.023727088893963463
655,0,7,0,0.023119584988007327
673,0,7,0,0.020018160203474456
676,0,7,0,0.2120663518533744
678,0,7,0,0.15847140296177048
681,0,7,0,0.0871190935356953
698,0,7,0,0.027731612763976347
702,0,7,0,0.02096071833851186
730,0,7,0,0.23262024725224068
750,0,7,0,0.050934497156548166
755,0,7,0,0.03160083332292156
760,0,7,0,0.025368095687628652
766,0,7,0,0.03322878725179855
774,0,7,0,0.026415386895812597
792,0,7,0,0.020981265187013147
815,0,7,0,0.24291370327736717
827,0,7,0,0.04655949778343545
829,0,7,0,0.030738032058832222
836,0,7,0,0.02574387779745649
849,0,7,0,0.0605659003245283
853,0,7,0,0.05468399431768055
858,0,7,0,0.0764331478534239
862,0,7,0,0.07758455901338976
868,0,7,0,0.04676044719082255
871,0,7,0,0.029708031185554363
889,0,7,0,0.019653898151021157
895,0,7,0,0.021008732160938813
909,0,7,0,0.16365584661074306
924,0,7,0,0.10138569238169409
927,0,7,0,0.04194260379919554
934,0,7,0,0.040841678528163644
947,0,7,0,0.058564434255768294
956,0,7,0,0.026620908788696006
971,0,7,0,0.10049784781143718
973,0,7,0,0.09099656379868858
