Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
6,0,2,0,0.24471568101146812
16,0,2,0,0.3964780743297123
52,0,2,0,0.5203406578307334
60,0,2,0,0.5076032958881828
68,0,2,0,0.3548322049982007
69,0,2,0,0.16820999061631714
71,0,2,0,0.3281448322240859
86,0,2,0,0.04546180794452678
107,0,2,0,0.06369745279851738
118,0,2,0,0.10310601365118999
122,0,2,0,0.12128711465793242
125,0,2,0,0.08433321811477466
131,0,2,0,0.09165469210951677
132,0,2,0,0.12778837093956666
163,0,2,0,0.07336180863115264
173,0,2,0,0.09308689112441446
192,0,2,0,0.11376696760849732
194,0,2,0,0.07974162547021284
195,0,2,0,0.14097374247605018
205,0,2,0,0.1328026507256432
207,0,2,0,0.09382411923146976
214,0,2,0,0.14160202531294105
217,0,2,0,0.09843120187987034
232,0,2,0,0.05157688938154898
234,0,2,0,0.046840235567659955
235,0,2,0,0.10309970591562917
246,0,2,0,0.12598013478214293
249,0,2,0,0.09820352897027791
256,0,2,0,0.09612425656419119
270,0,2,0,0.11957365407337431
288,0,2,0,0.12958664312644433
294,0,2,0,0.12612387534149325
298,0,2,0,0.227130918709826
303,0,2,0,0.07983081527249779
319,0,2,0,0.0876934534016381
332,0,2,0,0.048655888552247666
334,0,2,0,0.1030401487212004
338,0,2,0,0.08394289026671949
339,0,2,0,0.062136362669328704
357,0,2,0,0.12438835497144206
363,0,2,0,0.0954633614416326
371,0,2,0,0.07740682564360593
393,0,2,0,0.05075203673023272
425,0,2,0,0.12251337924333303
433,0,2,0,0.15094234967139747
447,0,2,0,0.08846728006717167
462,0,2,0,0.27936541501687134
467,0,2,0,0.03040371278009904
478,0,2,0,0.11811488834697066
479,0,2,0,0.09724404297679227
491,0,2,0,0.08147002183491367
499,0,2,0,0.10334412945240987
531,0,2,0,0.1076913032919399
533,0,2,0,0.14787851054489243
536,0,2,0,0.09031047893619071
537,0,2,0,0.07267785205934983
540,0,2,0,0.14342087548613017
548,0,2,0,0.04252740237536072
559,0,2,0,0.0681224745320837
568,0,2,0,0.1532703014526572
569,0,2,0,0.08201975747602606
578,0,2,0,0.1338526259538721
584,0,2,0,0.14802719833206165
598,0,2,0,0.12021810527787918
599,0,2,0,0.10943798410536673
601,0,2,0,0.09125739914105162
610,0,2,0,0.08582672449628712
634,0,2,0,0.05699663444890084
643,0,2,0,0.1268522762559712
644,0,2,0,0.0896214102942797
654,0,2,0,0.06064932650129984
655,0,2,0,0.11347443108856624
660,0,2,0,0.08906822593251834
696,0,2,0,0.09952656426498215
709,0,2,0,0.17432209335954227
713,0,2,0,0.14050011806664597
715,0,2,0,0.09460616520186958
725,0,2,0,0.09216259848229794
729,0,2,0,0.0597235673320164
737,0,2,0,0.13874094645379195
745,0,2,0,0.07514667395974034
782,0,2,0,0.13144563023233993
783,0,2,0,0.0911805411169126
805,0,2,0,0.0480189914955288
807,0,2,0,0.04654210689166484
811,0,2,0,0.07043706752720268
815,0,2,0,0.08784564665600259
822,0,2,0,0.13512813844355795
826,0,2,0,0.10238554628068698
836,0,2,0,0.08927735850000328
839,0,2,0,0.12751089565074591
862,0,2,0,0.11656618008942247
892,0,2,0,0.061251172995079026
896,0,2,0,0.09127341767492078
900,0,2,0,0.08953473476008858
902,0,2,0,0.06636567015161485
903,0,2,0,0.13373656127126005
911,0,2,0,0.10633025940237005
922,0,2,0,0.12774454127755014
927,0,2,0,0.08332982671559488
934,0,2,0,0.1096400362202268
945,0,2,0,0.14630608000322765
964,0,2,0,0.04943107595565238
967,0,2,0,0.08748163802092884
969,0,2,0,0.08792329776393445
973,0,2,0,0.0891609251114683
976,0,2,0,0.14149940778324563
986,0,2,0,0.08780862129877133
993,0,2,0,0.06217155396548084
1005,0,2,0,0.13669026226486683
1031,0,2,0,0.08724525529995512
1037,0,2,0,0.08241567386164132
1053,0,2,0,0.08262179839369782
1056,0,2,0,0.08562172362857295
1058,0,2,0,0.06444440607403532
1061,0,2,0,0.056939122988806545
1063,0,2,0,0.08926480227436541
1066,0,2,0,0.15884014182557205
1071,0,2,0,0.1266149431990521
1080,0,2,0,0.09386731687188792
1104,0,2,0,0.12106559677075834
1112,0,2,0,0.23394972347686305
1115,0,2,0,0.1573672384887207
1125,0,2,0,0.05233802490087674
1133,0,2,0,0.08616488637262541
1156,0,2,0,0.11837102276390461
1166,0,2,0,0.09064211002461613
1168,0,2,0,0.08012406929297718
1172,0,2,0,0.07989308981144354
1183,0,2,0,0.07477887572755737
1194,0,2,0,0.26105949896690084
1211,0,2,0,0.12995014643590322
1212,0,2,0,0.08174958185526847
1215,0,2,0,0.1220869243905296
1216,0,2,0,0.14924433656678057
1222,0,2,0,0.0890072012925604
1256,0,2,0,0.10421310734050648
1285,0,2,0,0.08862069420899989
1302,0,2,0,0.14134334845435145
1317,0,2,0,0.08890178193772463
1324,0,2,0,0.12004280727858319
1329,0,2,0,0.06641444547864814
1340,0,2,0,0.12858856463743157
1344,0,2,0,0.06282290455018195
1372,0,2,0,0.05598983757407815
1376,0,2,0,0.11825257344424758
1377,0,2,0,0.10256506261465027
1380,0,2,0,0.08862272247977825
1387,0,2,0,0.08904757126965863
1389,0,2,0,0.07060028728928096
1414,0,2,0,0.13730963491309406
1415,0,2,0,0.08395110401820191
1430,0,2,0,0.08589458449361981
1437,0,2,0,0.11823835558734254
1442,0,2,0,0.05421920738006906
1462,0,2,0,0.08892068643438314
1465,0,2,0,0.08596973109665162
1485,0,2,0,0.07464589774457626
1491,0,2,0,0.08835481418231761
1499,0,2,0,0.09253660265412939
1514,0,2,0,0.1257092246724095
1522,0,2,0,0.052074819538936404
1531,0,2,0,0.07647768943908521
1540,0,2,0,0.06224529444275875
1556,0,2,0,0.11263704172870562
1560,0,2,0,0.08221244157701554
1561,0,2,0,0.11531105137781206
1562,0,2,0,0.07154391124056339
1574,0,2,0,0.1412606361856007
1585,0,2,0,0.08854853437250945
1616,0,2,0,0.0957126104045621
1620,0,2,0,0.08499878845876163
