Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
5,0,1,0,0.1445125104529381
7,0,1,0,0.1723345261363526
10,0,1,0,0.10697037922577878
31,0,1,0,0.12741313721432979
37,0,1,0,0.09712885716536758
41,0,1,0,0.0951668133709707
70,0,1,0,0.1404260141767112
83,0,1,0,0.24606207127605106
86,0,1,0,0.09512053670296863
96,0,1,0,0.11178804093559352
109,0,1,0,0.13658479036451332
125,0,1,0,0.09599246644276307
129,0,1,0,0.10677227046166456
139,0,1,0,0.09085380985160317
146,0,1,0,0.02368137960131313
166,0,1,0,0.07684057473016143
171,0,1,0,0.08595624149952137
186,0,1,0,0.030808856253930615
188,0,1,0,0.013248265974200457
205,0,1,0,0.012189792086499339
207,0,1,0,0.031198328817996734
219,0,1,0,0.022527978262781502
221,0,1,0,0.036651341801665925
227,0,1,0,0.04349250801046123
236,0,1,0,0.02026822812665613
243,0,1,0,0.03373088581385326
244,0,1,0,0.04111866691228172
253,0,1,0,0.023032948840356674
273,0,1,0,0.016928987958437457
294,0,1,0,0.03130922109472426
323,0,1,0,0.020043473760450806
324,0,1,0,0.03148187427410836
337,0,1,0,0.03128137561249376
355,0,1,0,0.04199941819197717
364,0,1,0,0.021983088271130796
365,0,1,0,0.03327687968047031
380,0,1,0,0.026347978989097874
388,0,1,0,0.021873049242199852
431,0,1,0,0.022158854500707034
442,0,1,0,0.012977534705491093
448,0,1,0,0.011958606764994014
469,0,1,0,0.01886087743805156
470,0,1,0,0.03138182907820311
486,0,1,0,0.033493414123687656
494,0,1,0,0.01145851251554913
513,0,1,0,0.020201353045560384
530,0,1,0,0.026580197280805674
534,0,1,0,0.039652322122893664
545,0,1,0,0.038083905871916984
547,0,1,0,0.022660803228524665
576,0,1,0,0.010901578653423779
580,0,1,0,0.0329580390376337
592,0,1,0,0.03779653248254228
597,0,1,0,0.031121301258759827
607,0,1,0,0.022918067625494372
609,0,1,0,0.018364619922340036
613,0,1,0,0.022897826961838362
635,0,1,0,0.0316528662217998
668,0,1,0,0.0228737859066515
669,0,1,0,0.021678354963962938
683,0,1,0,0.03303859581680185
692,0,1,0,0.02290454999186483
693,0,1,0,0.02169969384835847
696,0,1,0,0.010826277703177765
698,0,1,0,0.02024925759255275
708,0,1,0,0.040452532558251375
709,0,1,0,0.010717507874440412
714,0,1,0,0.042080445069497416
727,0,1,0,0.011266767988090697
733,0,1,0,0.010793263469398394
742,0,1,0,0.03339148123441401
756,0,1,0,0.043240423649454934
760,0,1,0,0.018443587647784067
762,0,1,0,0.04182623975190735
775,0,1,0,0.01639002922699173
796,0,1,0,0.03112107104126488
825,0,1,0,0.016680260866446903
829,0,1,0,0.026542526866857447
835,0,1,0,0.012560992881488353
847,0,1,0,0.0296044673825166
849,0,1,0,0.03941196614990458
852,0,1,0,0.02322997564612077
859,0,1,0,0.034798365815198316
864,0,1,0,0.022726238942886706
867,0,1,0,0.010775577017002276
873,0,1,0,0.012431034174321058
879,0,1,0,0.013057742676052168
894,0,1,0,0.04187740609674101
896,0,1,0,0.04224156384495212
905,0,1,0,0.020716508847810323
945,0,1,0,0.012289291180486592
968,0,1,0,0.041626154456487104
978,0,1,0,0.015414888060556797
980,0,1,0,0.033005288530007684
986,0,1,0,0.04063503806231104
988,0,1,0,0.022917554342064175
993,0,1,0,0.012278421126508258
1004,0,1,0,0.03163453868723507
1017,0,1,0,0.0125775619473916
1054,0,1,0,0.02040477072999731
1066,0,1,0,0.022858009018862518
1068,0,1,0,0.03334267302378344
1075,0,1,0,0.041234508704112396
1084,0,1,0,0.022887322475832673
1089,0,1,0,0.012633297143729056
1099,0,1,0,0.041333186452973056
1102,0,1,0,0.020519605801322987
1108,0,1,0,0.019577684768836586
1111,0,1,0,0.040703224894977776
1115,0,1,0,0.03325308730975255
1124,0,1,0,0.02249823120172671
1133,0,1,0,0.043692126760976176
1142,0,1,0,0.022657582624171158
1148,0,1,0,0.022656654039398434
1153,0,1,0,0.012079267598889503
1161,0,1,0,0.022715284305376917
1164,0,1,0,0.03155537509556537
1170,0,1,0,0.03124056002069076
1172,0,1,0,0.012313482346768946
1175,0,1,0,0.01572890647272213
1178,0,1,0,0.012103572278231629
1179,0,1,0,0.02248241420178279
1209,0,1,0,0.038395907211474206
1216,0,1,0,0.022426257498551806
1220,0,1,0,0.041607792429473864
1221,0,1,0,0.012343182446938062
1237,0,1,0,0.039567463457987756
1239,0,1,0,0.022823757758990357
1240,0,1,0,0.02170744385883579
1254,0,1,0,0.03134218679256898
1286,0,1,0,0.030988766902210037
1290,0,1,0,0.02284585451161416
1297,0,1,0,0.04407466989689942
1315,0,1,0,0.02305736187189499
1317,0,1,0,0.031012614901098
1342,0,1,0,0.031086052956205402
1352,0,1,0,0.04394553703679188
1354,0,1,0,0.041494310995902776
1362,0,1,0,0.02287231669373349
1380,0,1,0,0.01951497906907661
1390,0,1,0,0.04075695399246052
1395,0,1,0,0.039464041594436464
1419,0,1,0,0.010782974856559034
1421,0,1,0,0.02110185273041747
1437,0,1,0,0.01256534044607126
1439,0,1,0,0.021612220247639303
1440,0,1,0,0.03315499871497997
1450,0,1,0,0.020623770918976315
1465,0,1,0,0.04003764259876821
1471,0,1,0,0.04081695320587652
1472,0,1,0,0.012213101535357632
1489,0,1,0,0.04010604362924332
1492,0,1,0,0.020474472056691527
1495,0,1,0,0.04092580828661182
1505,0,1,0,0.042890314725869155
1507,0,1,0,0.031029533951488244
