Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
8,0,5,0,0.12078402856419361
9,0,5,0,0.10885333662694237
12,0,5,0,0.3302688519865276
24,0,5,0,0.3297731668208053
25,0,5,0,0.07220743751303817
28,0,5,0,0.22317716203959384
29,0,5,0,0.06902777821872846
38,0,5,0,0.12685624996077513
57,0,5,0,0.1992569467317936
60,0,5,0,0.14330842811995642
68,0,5,0,0.1012149869139335
76,0,5,0,0.08278722991653116
82,0,5,0,0.05647888536333576
84,0,5,0,0.04709459109945966
89,0,5,0,0.0845787914121895
116,0,5,0,0.024530559006347045
140,0,5,0,0.021495387392273455
165,0,5,0,0.03384064577859289
170,0,5,0,0.04651263030846461
177,0,5,0,0.05919516913743769
180,0,5,0,0.045606884290170215
187,0,5,0,0.033573485142126124
195,0,5,0,0.025254456786011712
200,0,5,0,0.026590483071146687
210,0,5,0,0.03360256908789497
217,0,5,0,0.058314867740325314
223,0,5,0,0.08910530268838163
231,0,5,0,0.018825028964184157
232,0,5,0,0.018701897101265012
246,0,5,0,0.03956598601522209
249,0,5,0,0.033289098540730616
280,0,5,0,0.01759895387984045
281,0,5,0,0.017671333786100595
304,0,5,0,0.04144913053844349
306,0,5,0,0.03546843638375248
322,0,5,0,0.06117453601599811
336,0,5,0,0.021015539705748
338,0,5,0,0.01987495293266601
340,0,5,0,0.019840167535765594
362,0,5,0,0.034982376911386594
364,0,5,0,0.023111745695068478
370,0,5,0,0.031561029484529206
376,0,5,0,0.04879221759665452
378,0,5,0,0.06103556777618447
391,0,5,0,0.026679540148229496
392,0,5,0,0.08813135617755533
404,0,5,0,0.05862020080450125
405,0,5,0,0.06087861506441243
407,0,5,0,0.02549340494873144
433,0,5,0,0.043250546216747086
438,0,5,0,0.052840487492243494
440,0,5,0,0.07074299116109843
444,0,5,0,0.05477696374679409
468,0,5,0,0.06490109718953017
479,0,5,0,0.02157678829906097
487,0,5,0,0.02605170989977856
493,0,5,0,0.022356131281672843
495,0,5,0,0.0221846857803367
497,0,5,0,0.0217676882216859
504,0,5,0,0.026012715129775
506,0,5,0,0.019001887298970354
539,0,5,0,0.02226621171504591
554,0,5,0,0.023591171514123585
564,0,5,0,0.006900043763355292
592,0,5,0,0.012656109764270613
604,0,5,0,0.01170441019038162
605,0,5,0,0.011964058673722987
622,0,5,0,0.015307467106872058
624,0,5,0,0.012636261796261653
636,0,5,0,0.011783218607445757
648,0,5,0,0.009017502788173674
650,0,5,0,0.006344322821846451
657,0,5,0,0.009087045542426467
666,0,5,0,0.00902554681107392
671,0,5,0,0.006289648998312823
672,0,5,0,0.007626747112252756
677,0,5,0,0.008093048446935308
685,0,5,0,0.008732077138942808
688,0,5,0,0.00915711801671427
690,0,5,0,0.011164723599289647
695,0,5,0,0.011057951292891083
698,0,5,0,0.010998065323145833
717,0,5,0,0.022513455105846278
722,0,5,0,0.021799183636016746
745,0,5,0,0.009014081518231359
752,0,5,0,0.00806870527520923
765,0,5,0,0.016603574241146307
766,0,5,0,0.01566361705355184
769,0,5,0,0.008128549081657192
782,0,5,0,0.051321484657814796
786,0,5,0,0.04972398389283715
796,0,5,0,0.04987157835242179
806,0,5,0,0.012350114436512008
809,0,5,0,0.010630501250752798
844,0,5,0,0.007920819569409035
895,0,5,0,0.011545992791600821
904,0,5,0,0.0688950752461255
916,0,5,0,0.05034503391212508
934,0,5,0,0.03815344973916799
970,0,5,0,0.03002893079019384
976,0,5,0,0.02955973565579583
981,0,5,0,0.03888691385906362
988,0,5,0,0.03567478671138319
1015,0,5,0,0.030135678810910567
1024,0,5,0,0.021522024805131233
1029,0,5,0,0.017717754363547857
1044,0,5,0,0.06060601301358836
1054,0,5,0,0.01510086594737003
1066,0,5,0,0.017616727378040587
1080,0,5,0,0.030261808936844513
1104,0,5,0,0.02302356213064788
1106,0,5,0,0.021830878250902522
1107,0,5,0,0.020981969516621058
1109,0,5,0,0.06357182486318129
1123,0,5,0,0.01503552478798702
1131,0,5,0,0.018821731083892786
1135,0,5,0,0.019067243331659222
1146,0,5,0,0.03679065144175798
1175,0,5,0,0.023444704143802425
1191,0,5,0,0.019741218673944544
1222,0,5,0,0.03397622869047864
1235,0,5,0,0.023743750470569588
1236,0,5,0,0.040925993855973654
1238,0,5,0,0.019712766600316095
1240,0,5,0,0.02218380363452945
1275,0,5,0,0.054230322361737096
1297,0,5,0,0.03495155367999745
1313,0,5,0,0.012712253560993392
1369,0,5,0,0.02711451492852762
1376,0,5,0,0.008119509874362794
1397,0,5,0,0.026460637787745035
1401,0,5,0,0.009431797828680012
1407,0,5,0,0.01220863536546535
1414,0,5,0,0.010883242451242302
1419,0,5,0,0.012924438789225922
1420,0,5,0,0.0125792206195097
1426,0,5,0,0.010533510924188062
1427,0,5,0,0.021509930911307006
1429,0,5,0,0.02116952651745034
1438,0,5,0,0.04093427924788891
1443,0,5,0,0.014373959315656583
1456,0,5,0,0.012386079030002918
1475,0,5,0,0.008997742204976142
1478,0,5,0,0.01661146862882352
1481,0,5,0,0.024837434593512352
1482,0,5,0,0.006548536489994167
1484,0,5,0,0.007253748851430388
1488,0,5,0,0.007184876479142925
1498,0,5,0,0.008710656531662073
1514,0,5,0,0.010871273142295816
1524,0,5,0,0.04575496978288938
1530,0,5,0,0.02253426334534656
1533,0,5,0,0.020956114541411903
1534,0,5,0,0.021576357295652254
1542,0,5,0,0.008964595026485729
1576,0,5,0,0.009362790887550071
1597,0,5,0,0.0066883979287281434
1598,0,5,0,0.007733569061990432
1606,0,5,0,0.007229529440747169
1612,0,5,0,0.008426108274995125
1615,0,5,0,0.00960831285635581
1634,0,5,0,0.008438131867327014
1651,0,5,0,0.025698804321976198
1656,0,5,0,0.008975339067826597
1657,0,5,0,0.007487523458851918
1665,0,5,0,0.007180895160598106
1684,0,5,0,0.008164405295095585
1696,0,5,0,0.008690002783781535
1704,0,5,0,0.016064483801732785
1716,0,5,0,0.010410527478625486
1723,0,5,0,0.01421962092686427
1725,0,5,0,0.014202354556371064
1730,0,5,0,0.08484950007604097
1770,0,5,0,0.023872280501637335
1781,0,5,0,0.04796479647497728
1782,0,5,0,0.026324087053346948
1784,0,5,0,0.046905132018016674
1805,0,5,0,0.03609553163577616
1828,0,5,0,0.04286700454614653
1832,0,5,0,0.03373525817123692
1836,0,5,0,0.030756807234449086
1846,0,5,0,0.021642908497959485
1880,0,5,0,0.04045553033318667
1881,0,5,0,0.03092953207199298
1884,0,5,0,0.023596241054083093
1890,0,5,0,0.011909543270535302
1903,0,5,0,0.015914140792805908
1907,0,5,0,0.01576211116108903
1912,0,5,0,0.0351265979536611
1915,0,5,0,0.01600260352296363
1940,0,5,0,0.047070557976912106
1953,0,5,0,0.01630408452156296
1954,0,5,0,0.039452534834357234
1974,0,5,0,0.019271091296614837
