Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
7,0,7,0,0.3126395558502046
22,0,7,0,0.20699262216684203
29,0,7,0,0.1859397551249723
37,0,7,0,0.08304137945975991
45,0,7,0,0.08489357020647723
55,0,7,0,0.17395869285612936
61,0,7,0,0.3157292362355839
69,0,7,0,0.05689276910697732
72,0,7,0,0.14842764327587557
76,0,7,0,0.18279721200980484
91,0,7,0,0.08139940988078853
93,0,7,0,0.10992827791556725
119,0,7,0,0.23970938200967074
124,0,7,0,0.14898519477255337
125,0,7,0,0.2472766441047091
126,0,7,0,0.15139407633641802
133,0,7,0,0.1819726509144129
134,0,7,0,0.14922485753598977
135,0,7,0,0.10796379596202538
159,0,7,0,0.07819739229162018
160,0,7,0,0.03611029450344092
162,0,7,0,0.2267293601840269
167,0,7,0,0.06712637986726548
186,0,7,0,0.03458288380189397
192,0,7,0,0.03350215107415423
203,0,7,0,0.0423147086319624
238,0,7,0,0.05032283924798279
255,0,7,0,0.03637680438385788
266,0,7,0,0.17358715309913134
267,0,7,0,0.06849106458109545
269,0,7,0,0.15899253885261427
272,0,7,0,0.09271269469776908
275,0,7,0,0.06726269151448967
280,0,7,0,0.09592806889248509
292,0,7,0,0.07112489177772575
301,0,7,0,0.05512602931151543
320,0,7,0,0.03472684052383049
325,0,7,0,0.03435378049210614
336,0,7,0,0.027938266391551343
339,0,7,0,0.040880230134459655
349,0,7,0,0.028013282474350108
361,0,7,0,0.026269120470955577
363,0,7,0,0.029631774987647005
364,0,7,0,0.026186330878533108
366,0,7,0,0.02867796115797036
374,0,7,0,0.028499709985921304
384,0,7,0,0.027399580831523322
385,0,7,0,0.0331244403388166
387,0,7,0,0.027020146247566944
395,0,7,0,0.029790763260219084
402,0,7,0,0.25437131658571727
419,0,7,0,0.07148056554526813
423,0,7,0,0.053358756161255856
444,0,7,0,0.029201713974522002
462,0,7,0,0.028711706669660247
464,0,7,0,0.0294286834189199
499,0,7,0,0.026862807013532403
506,0,7,0,0.033955211333404046
