Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
15,0,4,0,0.10744262547775858
38,0,4,0,0.09857253245249924
51,0,4,0,0.20980783360209498
58,0,4,0,0.16311472296698068
68,0,4,0,0.11844817128038282
71,0,4,0,0.10897500710351976
76,0,4,0,0.10051433491753248
78,0,4,0,0.09796520988446344
80,0,4,0,0.09722833618471907
88,0,4,0,0.09457154261924115
92,0,4,0,0.09419689106667942
125,0,4,0,0.10879998785791305
126,0,4,0,0.10916680739033204
129,0,4,0,0.11007674864005652
134,0,4,0,0.1119375615347291
135,0,4,0,0.1122711360020813
144,0,4,0,0.11397320289568778
154,0,4,0,0.11444224239000184
164,0,4,0,0.11458293810287042
166,0,4,0,0.11433679256942149
170,0,4,0,0.11410004133989525
178,0,4,0,0.11418901103633254
188,0,4,0,0.11301192415234805
192,0,4,0,0.11264346444909808
198,0,4,0,0.111714115930936
202,0,4,0,0.1051823541093423
225,0,4,0,0.09111323886778194
228,0,4,0,0.08843648320164745
233,0,4,0,0.08812146738691361
247,0,4,0,0.08688579778571555
267,0,4,0,0.08484301804937296
270,0,4,0,0.08114800563021216
289,0,4,0,0.07603177462739083
292,0,4,0,0.074051751567704
298,0,4,0,0.0742517396210433
300,0,4,0,0.07644511940744851
303,0,4,0,0.07498467427576955
314,0,4,0,0.07484320925039786
329,0,4,0,0.07752987701554426
348,0,4,0,0.0773119384503295
354,0,4,0,0.08836442784816298
369,0,4,0,0.1102824637248244
373,0,4,0,0.1257350857465652
394,0,4,0,0.10615217955083374
408,0,4,0,0.08612816142067184
415,0,4,0,0.08552522140156572
421,0,4,0,0.08813649757587917
423,0,4,0,0.0883558384005637
426,0,4,0,0.08833945320529721
434,0,4,0,0.08680971755982862
438,0,4,0,0.08831519576491427
457,0,4,0,0.09392013972201986
491,0,4,0,0.10254911037832586
493,0,4,0,0.10028642936027271
500,0,4,0,0.09882871448959152
504,0,4,0,0.09893960537329598
511,0,4,0,0.09601936739078121
519,0,4,0,0.08933630655933672
537,0,4,0,0.0939212562518905
544,0,4,0,0.09060494736014187
546,0,4,0,0.09052083899981594
551,0,4,0,0.09191376399908514
555,0,4,0,0.08916138131428612
572,0,4,0,0.08913589427122476
573,0,4,0,0.08948835214022516
577,0,4,0,0.09279836266956244
581,0,4,0,0.08830316606084464
589,0,4,0,0.09183967762011103
592,0,4,0,0.08887089462789223
595,0,4,0,0.08967099934454646
605,0,4,0,0.09005125223257335
627,0,4,0,0.09914697417091664
636,0,4,0,0.10057610768606258
637,0,4,0,0.10111890402251963
640,0,4,0,0.09967103464453693
651,0,4,0,0.10103780850176165
656,0,4,0,0.10187489749736903
673,0,4,0,0.10573094829553445
675,0,4,0,0.10408962850215621
678,0,4,0,0.10474421949034932
683,0,4,0,0.10725365038948691
691,0,4,0,0.10745273057236057
695,0,4,0,0.10935715533359604
697,0,4,0,0.1112269673489298
729,0,4,0,0.11699238560175673
739,0,4,0,0.12054185234214362
744,0,4,0,0.12326138223407775
766,0,4,0,0.13289448321567082
769,0,4,0,0.13578033083647179
787,0,4,0,0.13979551513328606
794,0,4,0,0.1429256079337589
805,0,4,0,0.14551837343720053
811,0,4,0,0.1474828287020877
852,0,4,0,0.12801489215723807
865,0,4,0,0.14972638494431728
866,0,4,0,0.12403061705952415
874,0,4,0,0.16666038724984505
876,0,4,0,0.12774972100621435
877,0,4,0,0.10238553034328872
879,0,4,0,0.16843301818920797
890,0,4,0,0.1399813165162979
895,0,4,0,0.10493243165748209
904,0,4,0,0.13086024657479306
934,0,4,0,0.14212874577382456
936,0,4,0,0.14006959138192865
945,0,4,0,0.1457296536202298
956,0,4,0,0.16858088486730505
969,0,4,0,0.11118737930026605
978,0,4,0,0.13895317909070967
1017,0,4,0,0.10233435025177083
1047,0,4,0,0.1421947677802628
1061,0,4,0,0.1882440066288654
1067,0,4,0,0.1319989727427073
1069,0,4,0,0.13296326039285167
1077,0,4,0,0.1325404227187911
1100,0,4,0,0.0759315758430293
1109,0,4,0,0.13624637272126375
1112,0,4,0,0.12283037135617189
1132,0,4,0,0.10619181876416774
1134,0,4,0,0.11183429246956078
1137,0,4,0,0.1063666057574552
1154,0,4,0,0.07912546440943279
1165,0,4,0,0.09471721658802544
1184,0,4,0,0.14827576915708873
1185,0,4,0,0.13965006722454684
1208,0,4,0,0.10164557578602748
1211,0,4,0,0.10137571470980652
1213,0,4,0,0.10013200976949474
1215,0,4,0,0.10523388816752859
1220,0,4,0,0.10056639117568568
1252,0,4,0,0.07626976203724946
1274,0,4,0,0.0769995351756215
1279,0,4,0,0.06638783194536897
1291,0,4,0,0.07520293997623556
1301,0,4,0,0.07441258698536561
1307,0,4,0,0.07597790803945922
1308,0,4,0,0.07344383269129845
1323,0,4,0,0.06312492960424627
1325,0,4,0,0.13933806526313688
1336,0,4,0,0.09777850539589575
1337,0,4,0,0.09197938676024782
1339,0,4,0,0.09428496434207273
1393,0,4,0,0.08557417877870604
1412,0,4,0,0.11294994620281783
1414,0,4,0,0.09963249015625211
1430,0,4,0,0.05576866008522851
1437,0,4,0,0.10899662956549831
1447,0,4,0,0.04384674847594445
1448,0,4,0,0.04353227636764858
1459,0,4,0,0.04898995226481444
1460,0,4,0,0.049966536876252514
1481,0,4,0,0.055152637599193276
1490,0,4,0,0.05319788229725592
1491,0,4,0,0.053789025855190874
1498,0,4,0,0.05352967150257692
1501,0,4,0,0.04765242945766542
1502,0,4,0,0.052456375067397865
1512,0,4,0,0.0513461287186386
1513,0,4,0,0.076235542870425
1514,0,4,0,0.11034461255071926
1528,0,4,0,0.10092197096652689
1529,0,4,0,0.08096155151171919
1530,0,4,0,0.10151485401936887
1542,0,4,0,0.03880540816294457
1544,0,4,0,0.04102698834241092
1564,0,4,0,0.09932210626048761
1574,0,4,0,0.11713636018120391
1575,0,4,0,0.11167770652737687
1580,0,4,0,0.044066371561098786
1616,0,4,0,0.09854372425530634
1630,0,4,0,0.12051155762436057
1632,0,4,0,0.08793736189499582
1647,0,4,0,0.03722416165211061
1649,0,4,0,0.034827761976782265
1667,0,4,0,0.044855668464438524
1687,0,4,0,0.043939912816225085
1692,0,4,0,0.04592892854795281
1724,0,4,0,0.055422087860364205
1733,0,4,0,0.040550925460489995
1736,0,4,0,0.04229226080302186
1738,0,4,0,0.04268738973799097
1739,0,4,0,0.0397686676530636
1740,0,4,0,0.034510261650298864
1747,0,4,0,0.040542184520266374
1760,0,4,0,0.03785262644021985
1771,0,4,0,0.0382422833470608
1782,0,4,0,0.03316811513851946
1802,0,4,0,0.030448722393916064
1834,0,4,0,0.02501723489154685
1837,0,4,0,0.025823212893187
1842,0,4,0,0.02514969759833697
1851,0,4,0,0.02372776124644942
1871,0,4,0,0.019986636736641496
1881,0,4,0,0.022524065276321288
1884,0,4,0,0.02201158560622659
1899,0,4,0,0.021338281460815647
1904,0,4,0,0.017246502975921188
1912,0,4,0,0.017222683119280033
1914,0,4,0,0.01631093219353387
1920,0,4,0,0.016409612392154754
1921,0,4,0,0.016403552890235405
1944,0,4,0,0.018665783505432427
1947,0,4,0,0.009463085024610105
1957,0,4,0,0.025106674214243167
1959,0,4,0,0.008580976772127344
1969,0,4,0,0.009087833623261186
1971,0,4,0,0.013782900739027684
1981,0,4,0,0.010347260969721281
2014,0,4,0,0.024732264966877932
2049,0,4,0,0.007738527023915159
2051,0,4,0,0.01551972949274345
2074,0,4,0,0.010886634101379964
2075,0,4,0,0.011289987228218805
2079,0,4,0,0.03866479668207559
2089,0,4,0,0.033949258881757746
2095,0,4,0,0.07763961119407269
