Indice,Malevolo,Dispositivo,TipologiaAttacco,RMSE
24,0,5,0,0.3236293595501538
37,0,5,0,0.18089710889932506
52,0,5,0,0.9457774604749825
53,0,5,0,0.3655552144148219
83,0,5,0,0.08446764134241001
103,0,5,0,0.02528333981163251
105,0,5,0,0.01952519202669012
117,0,5,0,0.01308465540851945
121,0,5,0,0.010910014493153574
126,0,5,0,0.04206176899751978
136,0,5,0,0.018484571595833055
140,0,5,0,0.011256523603989524
145,0,5,0,0.013215101493609173
152,0,5,0,0.010136750732135755
156,0,5,0,0.03918639573231561
167,0,5,0,0.010203115955847924
193,0,5,0,0.07395813033318674
205,0,5,0,0.04211995743382881
208,0,5,0,0.025340743973017842
228,0,5,0,0.007025227846798797
250,0,5,0,0.03604007702190413
276,0,5,0,0.09953327969461269
298,0,5,0,0.057962380907976105
304,0,5,0,0.04466092108183349
315,0,5,0,0.021998846826320778
316,0,5,0,0.02630334775418132
325,0,5,0,0.01840711983085116
338,0,5,0,0.007655373128803513
340,0,5,0,0.007238926853003109
346,0,5,0,0.007307147898939867
350,0,5,0,0.007465533504516173
352,0,5,0,0.007629892609887915
354,0,5,0,0.007658973986606788
369,0,5,0,0.018575329047035495
377,0,5,0,0.017372326066688475
389,0,5,0,0.0430013759815087
424,0,5,0,0.01847915243400563
425,0,5,0,0.022071217429928548
429,0,5,0,0.044248340957043296
432,0,5,0,0.019273958282372546
443,0,5,0,0.024880933966897174
458,0,5,0,0.03131407394725964
465,0,5,0,0.0558841077258597
476,0,5,0,0.019073625263034605
486,0,5,0,0.008191474073150544
488,0,5,0,0.014402835213527783
492,0,5,0,0.02285716025737625
495,0,5,0,0.013955348107038053
498,0,5,0,0.01554220654225917
499,0,5,0,0.016882933739831102
513,0,5,0,0.03893580794737195
526,0,5,0,0.01736869743533877
529,0,5,0,0.011657383704913132
530,0,5,0,0.013088158577112406
552,0,5,0,0.016450121281457696
556,0,5,0,0.015223450607690509
557,0,5,0,0.01929579710362181
566,0,5,0,0.021070769533869577
570,0,5,0,0.01270938619029106
573,0,5,0,0.0146400631069686
587,0,5,0,0.021508907978101427
588,0,5,0,0.026274718109488518
592,0,5,0,0.02567772349799927
599,0,5,0,0.027419374575610066
600,0,5,0,0.027447736598636207
602,0,5,0,0.01802653314864902
603,0,5,0,0.0258153988843203
620,0,5,0,0.02236711636304098
630,0,5,0,0.01639888753639651
633,0,5,0,0.021439517286761595
637,0,5,0,0.01655676769458435
641,0,5,0,0.02120723011576326
667,0,5,0,0.024933859921441426
669,0,5,0,0.013629021138403192
670,0,5,0,0.01531478583309761
681,0,5,0,0.021537153544450873
686,0,5,0,0.018367747559766726
690,0,5,0,0.019207501103501112
691,0,5,0,0.019595561924425183
693,0,5,0,0.022076386787928517
696,0,5,0,0.014626276214109687
698,0,5,0,0.021178934521333435
701,0,5,0,0.0132555649583556
710,0,5,0,0.01832125001322625
727,0,5,0,0.017922881526773436
730,0,5,0,0.020265785293828286
732,0,5,0,0.014684523292767367
733,0,5,0,0.013247314190864225
734,0,5,0,0.021064963079068518
736,0,5,0,0.02071682122747589
753,0,5,0,0.020664049815067573
764,0,5,0,0.016985683430219507
784,0,5,0,0.017054576673488964
801,0,5,0,0.013244568421285208
811,0,5,0,0.014906224066428189
825,0,5,0,0.019240879775417143
841,0,5,0,0.019697227044050847
857,0,5,0,0.018652393364333577
884,0,5,0,0.015117506133673762
889,0,5,0,0.012945749430297918
899,0,5,0,0.017331181160298772
911,0,5,0,0.04015897083331494
918,0,5,0,0.016640569876784656
920,0,5,0,0.02441142973139619
925,0,5,0,0.019573845135296572
955,0,5,0,0.020592852152180558
956,0,5,0,0.009611191152023192
957,0,5,0,0.019955338829963327
960,0,5,0,0.01965448478767169
971,0,5,0,0.03927067297092919
979,0,5,0,0.01565077502407871
1002,0,5,0,0.075951258693342
1034,0,5,0,0.08730324616255832
1038,0,5,0,0.06284491058985357
1047,0,5,0,0.061270897094501016
1055,0,5,0,0.03570413716037738
1064,0,5,0,0.015388508673815809
1073,0,5,0,0.050323561652644094
1075,0,5,0,0.008626321174030692
1080,0,5,0,0.04422913286621975
1085,0,5,0,0.006220583270364036
1108,0,5,0,0.04932384455089404
1112,0,5,0,0.03052349007560787
1133,0,5,0,0.007758486477814479
1142,0,5,0,0.011868190879040298
1145,0,5,0,0.04640432194229182
1156,0,5,0,0.012955390343240876
